标题,标题链接,wb_text,wb_text_链接,wb_handle
"
            荷包蛋王国：@flyable        ",https://weibo.com/3227105307,荷包蛋王国,https://weibo.com/n/flyable?from=feed&loc=at,赞
"
            __笑苦：@呀呀呀的天才湛        ",https://weibo.com/5174234593,__笑苦,https://weibo.com/n/%E5%91%80%E5%91%80%E5%91%80%E7%9A%84%E5%A4%A9%E6%89%8D%E6%B9%9B?from=feed&loc=at,赞
"
            5月31日前不点外卖：谢谢，我也努力        ",https://weibo.com/3369170042,5月31日前不点外卖,,赞
"
            廿二个庚：如果改变不了活着的事实 就改变活着的态度 向前看的福贵大爷真的太励志了        ",https://weibo.com/5976376392,廿二个庚,,赞
"
            星期天的天期星：把二仙桥那位大爷也找来吧        ",https://weibo.com/2545849012,星期天的天期星,,赞
"
            吴远德_Dale：@叛逆O变乖188        ",https://weibo.com/dalewuhing,吴远德_Dale,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            2021请对我好好的a：我努力过 我正在努力 我还会更努力        ",https://weibo.com/2756907123,2021请对我好好的a,,赞
"
            不会画画的二向箔：请送我去火葬场        ",https://weibo.com/5818711935,不会画画的二向箔,,赞
"
            蛋卷有点酥：谭警官你怎么这么胖了        ",https://weibo.com/3310530241,蛋卷有点酥,,赞
"
            Wu爱先森：也许在面对命运的时候不得不感叹人类的无力，如果改变不了活着的事实，我们就去改变活着的态度        ",https://weibo.com/5997054870,Wu爱先森,,赞
"
            -Nicolely：@饿肚子的熊猫        ",https://weibo.com/2014243025,-Nicolely,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            奢侈品talent：这车能不能拉？        ",https://weibo.com/5945268549,奢侈品talent,,赞
"
            行摄田野：好感动        ",https://weibo.com/7307548894,行摄田野,,赞
"
            山谷2世：比福贵有福，愿他接下来的日子一切都好🙏        ",https://weibo.com/6491506695,山谷2世,,赞
"
            祥麟木业：守得云开见月明        ",https://weibo.com/2645521091,祥麟木业,,赞
"
            怨念2的3457：困难没得选择，只能慢慢克服。——大叔真是活得通透。        ",https://weibo.com/lm3457,怨念2的3457,https://vip.weibo.com/personal?from=main,赞
"
            -Lwl--：@DolphinBBB        ",https://weibo.com/1878985344,-Lwl--,https://weibo.com/n/DolphinBBB?from=feed&loc=at,赞
"
            好白毛：头发那么多了啊        ",https://weibo.com/redorion,好白毛,,赞
"
            连姬子：最好的        ",https://weibo.com/lianjizi,连姬子,https://vip.weibo.com/personal?from=main,赞
"
            凡凡fanfan咩：感动，谢谢谭警官和两位热心提供信息的老师带着大家的关注去看望了“福贵”大爷及其家人        ",https://weibo.com/3072583581,凡凡fanfan咩,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            可乐不加糖的小窝：大爷真棒        ",https://weibo.com/1814235974,可乐不加糖的小窝,,赞
"
            周小土日记：但是，国家福利啥的，能拿就拿，这是我们的权力，不是没面子。不骗不偷不抢就都是对的。        ",https://weibo.com/6485433170,周小土日记,,1
"
            天使诺_默：鲁信我不豫        ",https://weibo.com/6269978079,天使诺_默,,赞
"
            往南去吧：他记得每一个亲人去世的日子，甚至记得陪伴多年的老黄狗是哪天被盗走。 有人说，他这个年纪不该再养育一个孩子，什么该不该的，没有人比他更渴望一个完整的小家。 他说没有办法选择的事，只有慢慢克服。 他说希望各位热烈鼓掌。 #现实版的活着#        ",https://weibo.com/2797188081,往南去吧,https://s.weibo.com/weibo?q=%23%E7%8E%B0%E5%AE%9E%E7%89%88%E7%9A%84%E6%B4%BB%E7%9D%80%23&from=default,1
"
            gogogo啊噗：@山有木兮木有枝0·0        ",https://weibo.com/5292765549,gogogo啊噗,https://weibo.com/n/%E5%B1%B1%E6%9C%89%E6%9C%A8%E5%85%AE%E6%9C%A8%E6%9C%89%E6%9E%9D0%C2%B70?from=feed&loc=at,赞
"
            shqsjzhdzgg：谭sir还是这么能侃！        ",https://weibo.com/6053648821,shqsjzhdzgg,,赞
"
            BGS-Studio空间摄影：        ",https://weibo.com/90xiaoliang,BGS-Studio空间摄影,https://vip.weibo.com/personal?from=main,赞
"
            灵珠珊瑚翡翠文化：谭警官也成大叔了。。。        ",https://weibo.com/1801037384,灵珠珊瑚翡翠文化,,赞
"
            游不动的双鱼：谭sir还是这么幽默        ",https://weibo.com/1767107414,游不动的双鱼,,赞
"
            咪拉嘟dew：@梅梅格ni        ",https://weibo.com/5482250495,咪拉嘟dew,https://weibo.com/n/%E6%A2%85%E6%A2%85%E6%A0%BCni?from=feed&loc=at,赞
"
            123想改一个昵称：谭警光好，salute        ",https://weibo.com/5610574500,123想改一个昵称,https://verified.weibo.com/verify,赞
"
            去找白衣天使：挺好        ",https://weibo.com/6037497446,去找白衣天使,https://vip.weibo.com/personal?from=main,赞
"
            看你晚上吃什么：真好啊 当初看那个视频的时候真的很心酸 还好一切都好起来了        ",https://weibo.com/2874971060,看你晚上吃什么,,赞
"
            一一绺绺：@绿豆汤· 哈哈哈哈 还故意把自己说大岁数当时        ",https://weibo.com/5645079555,一一绺绺,https://weibo.com/n/%E7%BB%BF%E8%B1%86%E6%B1%A4%C2%B7?from=feed&loc=at,赞
"
            看心情办事的小果果：真好        ",https://weibo.com/7307207527,看心情办事的小果果,,赞
"
            panplane：人活着首先要有积极的心态，努力不一定有回报， 但不努力，肯定没有回报。 兄弟爬山，各自努力。        ",https://weibo.com/6063640197,panplane,,赞
"
            許世泽的：向前看        ",https://weibo.com/6267446735,許世泽的,,赞
"
            kangkang1307：是余华吧        ",https://weibo.com/3537581274,kangkang1307,,赞
"
            沈正正又把纽扣崩飞了：这才是我想要的富贵结局！当年看活着结尾小小孙子死去的时候，真想给余华老师寄刀片        ",https://weibo.com/2653630372,沈正正又把纽扣崩飞了,,赞
"
            可以改新名字了嗷：我正在努力呢        ",https://weibo.com/5177594134,可以改新名字了嗷,,赞
"
            刘仔吃了没：@大长毛绒兔        ",https://weibo.com/2698029413,刘仔吃了没,https://weibo.com/n/%E5%A4%A7%E9%95%BF%E6%AF%9B%E7%BB%92%E5%85%94?from=feed&loc=at,赞
"
            YIYIQIQIMA：@YIYIQIQIBA        ",https://weibo.com/ll5715,YIYIQIQIMA,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            大宝SODisco：鼓掌👏        ",https://weibo.com/5531773786,大宝SODisco,https://verified.weibo.com/verify,赞
"
            HoylYang：把杨先生刨出来了        ",https://weibo.com/5589045211,HoylYang,,赞
"
            抠脚大汉天子：哈哈，谭sir真是逗，跑别人家里，跟人家说欢迎，别客气，屋里坐，哈哈哈        ",https://weibo.com/5468174640,抠脚大汉天子,,赞
"
            强吻瑜洲枫稳X：我们没办法选择        ",https://weibo.com/5976482502,强吻瑜洲枫稳X,,赞
"
            暖宝宝哈尼：谭色儿头发变多了哟        ",https://weibo.com/2128153867,暖宝宝哈尼,,赞
"
            小草莓的嘎嘎：我们也要努力的活着，向前看。        ",https://weibo.com/7548740050,小草莓的嘎嘎,,赞
"
            待我何时归：真好往前看        ",https://weibo.com/5752532445,待我何时归,,赞
"
            爹妈啥时不吵架：转发        ",https://weibo.com/2942274911,爹妈啥时不吵架,,赞
"
            野莓呀marry：@起个名字真难啊唉        ",https://weibo.com/5235940528,野莓呀marry,https://weibo.com/n/%E8%B5%B7%E4%B8%AA%E5%90%8D%E5%AD%97%E7%9C%9F%E9%9A%BE%E5%95%8A%E5%94%89?from=feed&loc=at,赞
"
            ccajian：谭警官 你胖了不少啊        ",https://weibo.com/3313908381,ccajian,,1
"
            陈陈陈陈陈迹：羡慕大爷直面惨淡人生的勇气和不屈的斗志 可能我已经死了        ",https://weibo.com/6008316253,陈陈陈陈陈迹,https://vip.weibo.com/personal?from=main,赞
"
            Jrrjojddgjjuyu：泪目了        ",https://weibo.com/6866277976,Jrrjojddgjjuyu,,赞
"
            处过又黄了是首歌啊哈哈哈：真好        ",https://weibo.com/5833478951,处过又黄了是首歌啊哈哈哈,,赞
"
            Daisy-虫的平方：人应该像自然界的动物植物一样，不问缘由地坚强坚韧地努力活下去争取活得更好，无论这世界给你的是什么。        ",https://weibo.com/3319676152,Daisy-虫的平方,,赞
"
            浩哥终于有腰了：向前看，你才能看到光        ",https://weibo.com/5013196399,浩哥终于有腰了,,赞
"
            刘小莹喔：太感人了吧！🙊        ",https://weibo.com/2703150732,刘小莹喔,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            W梦为鱼：哪个网红去一个喷一个。        ",https://weibo.com/5708205534,W梦为鱼,https://vip.weibo.com/personal?from=main,赞
"
            _1001101110_：@想吃草莓樱桃芒果        ",https://weibo.com/houyangfan,_1001101110_,https://weibo.com/n/%E6%83%B3%E5%90%83%E8%8D%89%E8%8E%93%E6%A8%B1%E6%A1%83%E8%8A%92%E6%9E%9C?from=feed&loc=at,赞
"
            满配AKM：用力的活着        ",https://weibo.com/2731878343,满配AKM,https://verified.weibo.com/verify,赞
"
            元龟201502：真好啊        ",https://weibo.com/5516922746,元龟201502,,赞
"
            许momo：@送君千里直至峻岭变晴川        ",https://weibo.com/2262112692,许momo,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            郁郁园中柳飞飞：把怦然心动和一切热爱都赋予生活        ",https://weibo.com/1836731315,郁郁园中柳飞飞,,赞
"
            成功努力实现：轉發微博        ",https://weibo.com/1170792000,成功努力实现,,赞
"
            青爵净璃：向前看，慢慢改变        ",https://weibo.com/6118504118,青爵净璃,,赞
"
            不加葡萄干_：总有人在努力的活着，激励到了咸鱼的我，努力生活吧        ",https://weibo.com/6262175930,不加葡萄干_,,赞
"
            秋晨倚阳：真好，生活越来越幸福        ",https://weibo.com/conleykong,秋晨倚阳,,赞
"
            安静等彩虹：日子是过以后，不是过从前        ",https://weibo.com/1815604643,安静等彩虹,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            人生苦短是吧：无处安放的小手        ",https://weibo.com/2649411352,人生苦短是吧,,赞
"
            拈景抹伞：向前看        ",https://weibo.com/2334100532,拈景抹伞,,赞
"
            喵呜小语：希望富贵大爷，平安健康长寿。没看这一期我还以为那个视频就是最近的。希望那些蹭流量的不要去蹭。        ",https://weibo.com/5159775482,喵呜小语,,赞
"
            标标07427：@Hiyqi        ",https://weibo.com/5350320488,标标07427,https://weibo.com/n/Hiyqi?from=feed&loc=at,赞
"
            在逃ID：为啥你穿这么多        ",https://weibo.com/5663860422,在逃ID,,赞
"
            万物皆可001：我正在努力！！！        ",https://weibo.com/7447036627,万物皆可001,,赞
"
            青山快复刊：为他鼓掌👏（谭警官给的他女儿的一点钱是将来用来买“五三”的哈哈哈哈魔鬼啊哈哈哈）        ",https://weibo.com/1873993551,青山快复刊,,赞
"
            请尽快品尝：@工I垚垚        ",https://weibo.com/7283779899,请尽快品尝,https://weibo.com/n/%E5%B7%A5I%E5%9E%9A%E5%9E%9A?from=feed&loc=at,赞
"
            胡桃lion：不拿低保，靠捡拾废品自力更生，有妻有女，政府也帮盖了房子，富贵老伯的生活，既幸福温暖，又尊严体面        ",https://weibo.com/6268042304,胡桃lion,,赞
"
            苏苏衣领色青青：正在努力前进着        ",https://weibo.com/6131089484,苏苏衣领色青青,,赞
"
            三拾佳易：如果我们改变不了生活的环境，那就改变我们生活的态度        ",https://weibo.com/2282019647,三拾佳易,,1
"
            笑看人生tan_9981：我也姓谭        ",https://weibo.com/3707188805,笑看人生tan_9981,,赞
"
            盛怒之下是我们的恐惧和悲伤：真好        ",https://weibo.com/3212869261,盛怒之下是我们的恐惧和悲伤,,赞
"
            囊跑跑：偷狗的实在太坏了        ",https://weibo.com/5979762534,囊跑跑,,1
"
            让你往东你偏往西：谭丝儿一直这么～～～贫？！        ",https://weibo.com/3643335021,让你往东你偏往西,,赞
"
            idoit00YK：这就是我喜欢《谭谈交通》的原因        ",https://weibo.com/6041485109,idoit00YK,,赞
"
            sumbitch：感叹啊@歐歐歐歐_歐_        ",https://weibo.com/1846119205,sumbitch,https://verified.weibo.com/verify,赞
"
            笑长大仁：胖了呀        ",https://weibo.com/mstore,笑长大仁,,赞
"
            不优雅的拉文克劳学生：谢谢大爷给我们的温暖，生活要向前看呀！        ",https://weibo.com/5697850602,不优雅的拉文克劳学生,,赞
"
            我是方圆啊啊啊：积极生活是人生幸福的不二法宝        ",https://weibo.com/2907612561,我是方圆啊啊啊,,赞
"
            xliangen：        ",https://weibo.com/xliangen,xliangen,,赞
"
            凭爱意可以吗：@森桔妮屋        ",https://weibo.com/5614692473,凭爱意可以吗,https://weibo.com/n/%E6%A3%AE%E6%A1%94%E5%A6%AE%E5%B1%8B?from=feed&loc=at,赞
"
            在追梦的王sir：向前看，生活态度。！！！        ",https://weibo.com/6533783757,在追梦的王sir,,赞
"
            是你的大宝子呀：热烈鼓掌👏🏻👏🏻        ",https://weibo.com/6036254700,是你的大宝子呀,,赞
"
            临时微博用户：谭 sir 还是穿制服更帅些        ",https://weibo.com/7307080792,临时微博用户,,赞
"
            是你的大宝子呀：向前看        ",https://weibo.com/6036254700,是你的大宝子呀,,赞
"
            临时微博用户：老人还是有点生存智慧的哈哈哈        ",https://weibo.com/7307080792,临时微博用户,,赞
"
            Hetuiiii-：往前看！        ",https://weibo.com/6088504643,Hetuiiii-,,赞
